tf.Tensor([6.8764354e-04 2.6750509e-04 2.4782584e-04 9.9879706e-01], shape=(4,), dtype=float32)
tf.Tensor([3.2310287e-04 9.1502325e-06 7.7434441e-07 9.9966693e-01], shape=(4,), dtype=float32)
tf.Tensor([3.6795056e-04 1.6039440e-04 1.2649792e-04 9.9934518e-01], shape=(4,), dtype=float32)
tf.Tensor([9.9960637e-01 9.3364779e-06 5.9193798e-08 3.8415947e-04], shape=(4,), dtype=float32)
tf.Tensor([9.9998450e-01 5.4103992e-07 1.7851423e-08 1.4948539e-05], shape=(4,), dtype=float32)
tf.Tensor([9.9885577e-01 2.0669462e-05 2.7877294e-07 1.1232372e-03], shape=(4,), dtype=float32)
tf.Tensor([3.3405535e-02 4.7110905e-05 1.0215642e-05 9.6653712e-01], shape=(4,), dtype=float32)
tf.Tensor([9.9737650e-01 3.6770369e-05 7.5722614e-04 1.8295193e-03], shape=(4,), dtype=float32)
tf.Tensor([8.8782962e-03 1.9625655e-05 2.1771691e-06 9.9109995e-01], shape=(4,), dtype=float32)
tf.Tensor([0.8176233  0.00114361 0.0912898  0.08994333], shape=(4,), dtype=float32)
tf.Tensor([9.9999315e-01 3.2552617e-07 1.8441332e-08 6.5388804e-06], shape=(4,), dtype=float32)
tf.Tensor([3.7845832e-01 4.9415033e-02 5.9817427e-05 5.7206690e-01], shape=(4,), dtype=float32)
tf.Tensor([6.33297086e-01 1.52786073e-04 2.64727086e-01 1.01823024e-01], shape=(4,), dtype=float32)
tf.Tensor([7.0577377e-01 2.9954350e-05 2.7623048e-01 1.7965810e-02], shape=(4,), dtype=float32)
tf.Tensor([7.4428582e-01 6.3371197e-05 2.7072994e-02 2.2857779e-01], shape=(4,), dtype=float32)
tf.Tensor([1.01788156e-01 4.58004033e-05 8.52951765e-01 4.52142097e-02], shape=(4,), dtype=float32)
tf.Tensor([9.9999142e-01 2.5639372e-07 4.1972265e-07 7.8441326e-06], shape=(4,), dtype=float32)
tf.Tensor([0.52313936 0.00059118 0.00171442 0.4745551 ], shape=(4,), dtype=float32)
tf.Tensor([4.4778022e-03 9.9081147e-01 6.3709985e-04 4.0736604e-03], shape=(4,), dtype=float32)
tf.Tensor([3.2448728e-24 1.0000000e+00 2.0260550e-23 5.9553369e-14], shape=(4,), dtype=float32)
tf.Tensor([2.1698719e-03 9.8667419e-01 2.6095502e-05 1.1129785e-02], shape=(4,), dtype=float32)
tf.Tensor([1.2729965e-04 3.4313514e-05 9.9983197e-01 6.4024666e-06], shape=(4,), dtype=float32)
tf.Tensor([1.2411615e-11 4.2750731e-10 1.0000000e+00 7.4335040e-09], shape=(4,), dtype=float32)
tf.Tensor([8.9887509e-10 1.7229129e-09 9.9999940e-01 6.3328406e-07], shape=(4,), dtype=float32)
tf.Tensor([3.8419352e-04 1.7588221e-06 9.9958855e-01 2.5535202e-05], shape=(4,), dtype=float32)
tf.Tensor([3.2153150e-06 5.9524388e-07 9.9999529e-01 9.2293783e-07], shape=(4,), dtype=float32)
tf.Tensor([2.2845155e-02 7.7481568e-04 9.7597307e-01 4.0691768e-04], shape=(4,), dtype=float32)
tf.Tensor([4.1510146e-12 9.2962943e-11 1.0000000e+00 2.6374815e-08], shape=(4,), dtype=float32)
tf.Tensor([4.1256595e-11 5.8643508e-09 9.9999231e-01 7.7801724e-06], shape=(4,), dtype=float32)
tf.Tensor([4.6255682e-08 3.0138434e-08 9.9999899e-01 8.5172377e-07], shape=(4,), dtype=float32)
tf.Tensor([1.2525007e-11 1.5246401e-08 1.0000000e+00 6.1551559e-09], shape=(4,), dtype=float32)
tf.Tensor([1.8939249e-02 4.6895938e-03 9.7591788e-01 4.5331634e-04], shape=(4,), dtype=float32)
tf.Tensor([3.4087696e-14 8.3070645e-06 2.7504151e-12 9.9999171e-01], shape=(4,), dtype=float32)
tf.Tensor([8.5284198e-03 1.7686032e-05 7.9057072e-06 9.9144614e-01], shape=(4,), dtype=float32)
tf.Tensor([1.1138394e-02 2.3865077e-05 2.1874165e-04 9.8861909e-01], shape=(4,), dtype=float32)
tf.Tensor([2.5097586e-03 4.4706867e-05 9.2382686e-07 9.9744451e-01], shape=(4,), dtype=float32)
tf.Tensor([9.9395722e-01 7.2861394e-06 4.4545675e-07 6.0350294e-03], shape=(4,), dtype=float32)
tf.Tensor([4.9468273e-01 9.7627802e-05 2.0892046e-05 5.0519878e-01], shape=(4,), dtype=float32)
tf.Tensor([1.2288853e-02 4.0381288e-04 3.2833570e-03 9.8402399e-01], shape=(4,), dtype=float32)
tf.Tensor([3.8505930e-01 3.9884177e-05 5.4700405e-07 6.1490035e-01], shape=(4,), dtype=float32)
tf.Tensor([7.2906606e-02 9.9395611e-04 4.6869463e-04 9.2563075e-01], shape=(4,), dtype=float32)
tf.Tensor([1.5762942e-12 4.6244786e-11 4.2944848e-17 1.0000000e+00], shape=(4,), dtype=float32)
tf.Tensor([9.9979490e-01 9.3993144e-08 1.1944493e-07 2.0489593e-04], shape=(4,), dtype=float32)
tf.Tensor([2.0275168e-06 3.1201853e-06 2.9016996e-04 9.9970472e-01], shape=(4,), dtype=float32)
tf.Tensor([9.9933028e-01 8.3661666e-07 1.7842119e-04 4.9042405e-04], shape=(4,), dtype=float32)
tf.Tensor([2.3140917e-03 3.5391386e-05 4.9336668e-06 9.9764562e-01], shape=(4,), dtype=float32)
tf.Tensor([5.6361023e-05 2.6492471e-05 1.8347093e-04 9.9973369e-01], shape=(4,), dtype=float32)
tf.Tensor([0.28282928 0.00130315 0.4698564  0.24601115], shape=(4,), dtype=float32)
tf.Tensor([7.3293765e-04 1.7476412e-05 4.4444729e-07 9.9924916e-01], shape=(4,), dtype=float32)
tf.Tensor([9.9290031e-01 1.7862001e-05 5.8308411e-03 1.2509089e-03], shape=(4,), dtype=float32)
tf.Tensor([9.8879009e-01 1.0734407e-04 5.9236422e-06 1.1096699e-02], shape=(4,), dtype=float32)
tf.Tensor([5.2216953e-01 1.0979376e-04 2.0059651e-06 4.7771871e-01], shape=(4,), dtype=float32)
tf.Tensor([9.9454659e-01 1.8304322e-04 2.5456279e-04 5.0157467e-03], shape=(4,), dtype=float32)
tf.Tensor([1.2120726e-01 2.5096850e-05 6.1474075e-06 8.7876153e-01], shape=(4,), dtype=float32)
tf.Tensor([9.9882913e-01 5.1299237e-05 8.6046977e-04 2.5914577e-04], shape=(4,), dtype=float32)
tf.Tensor([0.13380168 0.06079988 0.37041453 0.43498388], shape=(4,), dtype=float32)
tf.Tensor([9.0847820e-01 8.6632074e-04 3.7083104e-02 5.3572293e-02], shape=(4,), dtype=float32)
tf.Tensor([9.9999928e-01 1.1475575e-07 4.7446708e-08 4.7293437e-07], shape=(4,), dtype=float32)
tf.Tensor([9.9956435e-01 1.6275345e-06 8.3978861e-08 4.3391011e-04], shape=(4,), dtype=float32)
tf.Tensor([2.9623898e-02 9.3164444e-06 9.6181953e-01 8.5472167e-03], shape=(4,), dtype=float32)
tf.Tensor([3.2253587e-03 6.2114950e-06 9.9075139e-01 6.0169534e-03], shape=(4,), dtype=float32)
tf.Tensor([6.6933405e-01 1.4848653e-05 3.1094148e-04 3.3034018e-01], shape=(4,), dtype=float32)
tf.Tensor([4.9425722e-03 9.2766486e-06 3.1916064e-03 9.9185652e-01], shape=(4,), dtype=float32)
tf.Tensor([9.2096597e-01 2.1863369e-02 7.2987803e-04 5.6440823e-02], shape=(4,), dtype=float32)
tf.Tensor([7.9904330e-01 6.4420752e-04 2.9384473e-03 1.9737397e-01], shape=(4,), dtype=float32)
tf.Tensor([7.3945028e-04 9.1697788e-01 7.8755995e-04 8.1495196e-02], shape=(4,), dtype=float32)
tf.Tensor([6.441048e-24 1.000000e+00 4.375628e-23 4.841881e-14], shape=(4,), dtype=float32)
tf.Tensor([2.0943831e-03 9.8853308e-01 2.5091234e-05 9.3475077e-03], shape=(4,), dtype=float32)
tf.Tensor([6.0105699e-06 2.4071417e-06 9.9998760e-01 3.9979363e-06], shape=(4,), dtype=float32)
tf.Tensor([1.1707940e-11 4.4504170e-10 1.0000000e+00 2.7311318e-08], shape=(4,), dtype=float32)
tf.Tensor([2.2703898e-10 9.1497854e-10 1.0000000e+00 1.3440210e-08], shape=(4,), dtype=float32)
tf.Tensor([9.5747488e-10 4.2507984e-09 9.9999642e-01 3.5014543e-06], shape=(4,), dtype=float32)
tf.Tensor([6.0232921e-08 3.0465256e-07 9.9999946e-01 8.9488665e-08], shape=(4,), dtype=float32)
tf.Tensor([9.9874306e-01 1.7915785e-04 3.3941899e-06 1.0744440e-03], shape=(4,), dtype=float32)
tf.Tensor([6.3705179e-14 3.0053692e-12 1.0000000e+00 2.4813362e-10], shape=(4,), dtype=float32)
tf.Tensor([1.5562739e-10 1.3113970e-08 9.9999291e-01 7.1571703e-06], shape=(4,), dtype=float32)
tf.Tensor([2.6076754e-11 1.3493455e-10 1.0000000e+00 4.6696362e-09], shape=(4,), dtype=float32)
tf.Tensor([2.7248133e-11 5.3406318e-08 1.0000000e+00 4.1710284e-09], shape=(4,), dtype=float32)
tf.Tensor([3.8005229e-02 1.2246112e-03 9.6044868e-01 3.2142529e-04], shape=(4,), dtype=float32)
tf.Tensor([4.5122411e-15 9.3530020e-05 3.1690685e-11 9.9990654e-01], shape=(4,), dtype=float32)
tf.Tensor([7.2940410e-04 6.8487798e-06 2.2052052e-06 9.9926162e-01], shape=(4,), dtype=float32)
tf.Tensor([7.6407273e-03 1.3188593e-04 6.8274945e-05 9.9215913e-01], shape=(4,), dtype=float32)
tf.Tensor([1.0071760e-02 8.4043153e-05 2.8799391e-06 9.8984134e-01], shape=(4,), dtype=float32)
tf.Tensor([1.3193804e-01 5.7698835e-05 1.4912124e-06 8.6800277e-01], shape=(4,), dtype=float32)
tf.Tensor([1.8897882e-01 1.2871993e-04 5.5408131e-05 8.1083697e-01], shape=(4,), dtype=float32)
tf.Tensor([3.0016789e-08 3.4240486e-06 6.9742475e-07 9.9999589e-01], shape=(4,), dtype=float32)
tf.Tensor([5.0579762e-04 4.0703068e-07 1.1073011e-09 9.9949372e-01], shape=(4,), dtype=float32)
tf.Tensor([2.8007888e-15 9.9999964e-01 1.3374837e-19 4.1089027e-07], shape=(4,), dtype=float32)
tf.Tensor([2.3688451e-06 3.1096917e-08 3.3206604e-10 9.9999756e-01], shape=(4,), dtype=float32)
tf.Tensor([9.8173839e-01 2.6224175e-06 3.8344006e-05 1.8220594e-02], shape=(4,), dtype=float32)
tf.Tensor([5.3265535e-06 3.2300914e-06 1.4456204e-03 9.9854583e-01], shape=(4,), dtype=float32)
tf.Tensor([9.9812490e-01 6.3010833e-07 1.4662177e-03 4.0821312e-04], shape=(4,), dtype=float32)
tf.Tensor([7.6090032e-03 3.1954303e-05 4.7143549e-06 9.9235427e-01], shape=(4,), dtype=float32)
tf.Tensor([3.9224167e-05 1.6290587e-05 8.6421765e-05 9.9985802e-01], shape=(4,), dtype=float32)
tf.Tensor([6.4013561e-04 3.6659744e-04 7.6438373e-01 2.3460950e-01], shape=(4,), dtype=float32)
tf.Tensor([3.3434789e-04 9.2496175e-06 4.5751268e-08 9.9965632e-01], shape=(4,), dtype=float32)
tf.Tensor([2.6491430e-04 6.2698373e-06 8.7967514e-05 9.9964082e-01], shape=(4,), dtype=float32)
tf.Tensor([9.9989593e-01 1.8458976e-06 9.8388654e-08 1.0206386e-04], shape=(4,), dtype=float32)
tf.Tensor([9.99994159e-01 4.73780148e-07 1.17796075e-08 5.42672660e-06], shape=(4,), dtype=float32)
tf.Tensor([9.9361199e-01 3.8428869e-05 5.9686658e-07 6.3490286e-03], shape=(4,), dtype=float32)
tf.Tensor([7.0221394e-02 2.5312531e-05 3.1734528e-06 9.2975020e-01], shape=(4,), dtype=float32)
tf.Tensor([9.9691212e-01 1.5055799e-04 3.6336159e-04 2.5739842e-03], shape=(4,), dtype=float32)
tf.Tensor([5.8700264e-01 2.1492266e-03 2.5055555e-05 4.1082314e-01], shape=(4,), dtype=float32)
tf.Tensor([0.86408514 0.00118735 0.04484232 0.08988522], shape=(4,), dtype=float32)
tf.Tensor([9.9997544e-01 8.5275559e-08 9.7801056e-09 2.4449409e-05], shape=(4,), dtype=float32)
tf.Tensor([9.9990243e-01 7.3129570e-07 1.4141775e-06 9.5460695e-05], shape=(4,), dtype=float32)
tf.Tensor([3.0525358e-02 9.8162673e-06 9.5912015e-01 1.0344610e-02], shape=(4,), dtype=float32)
tf.Tensor([4.0192854e-02 1.0949286e-05 9.5630348e-01 3.4927339e-03], shape=(4,), dtype=float32)
tf.Tensor([1.9963761e-01 1.8653382e-05 1.3861568e-03 7.9895765e-01], shape=(4,), dtype=float32)
tf.Tensor([5.0317044e-03 8.0241552e-06 2.8192957e-03 9.9214095e-01], shape=(4,), dtype=float32)
tf.Tensor([9.9997646e-01 8.8004079e-08 1.1261796e-07 2.3332181e-05], shape=(4,), dtype=float32)
tf.Tensor([9.9876809e-01 1.0003498e-05 6.1199826e-05 1.1607254e-03], shape=(4,), dtype=float32)
tf.Tensor([7.4129174e-03 9.8424375e-01 8.3802460e-04 7.5052390e-03], shape=(4,), dtype=float32)
tf.Tensor([4.9394719e-24 1.0000000e+00 2.8432914e-23 2.4464594e-13], shape=(4,), dtype=float32)
tf.Tensor([5.3308900e-02 8.4127647e-01 8.0279606e-05 1.0533436e-01], shape=(4,), dtype=float32)
tf.Tensor([3.2542539e-07 2.7813185e-05 9.9994606e-01 2.5810145e-05], shape=(4,), dtype=float32)
tf.Tensor([5.7600613e-10 6.3393185e-10 1.0000000e+00 3.4501035e-08], shape=(4,), dtype=float32)
tf.Tensor([6.9048400e-10 4.2542248e-10 1.0000000e+00 2.2505056e-08], shape=(4,), dtype=float32)
tf.Tensor([9.3404492e-11 1.7298374e-09 9.9999970e-01 3.7208446e-07], shape=(4,), dtype=float32)
tf.Tensor([6.0201146e-06 3.1468296e-06 9.9998480e-01 6.0518655e-06], shape=(4,), dtype=float32)
tf.Tensor([9.9939054e-01 2.4164321e-04 5.1220418e-06 3.6253026e-04], shape=(4,), dtype=float32)
tf.Tensor([8.2611409e-12 1.6717158e-10 1.0000000e+00 2.3641343e-08], shape=(4,), dtype=float32)
tf.Tensor([1.1627547e-11 1.1665301e-08 9.9997419e-01 2.5775515e-05], shape=(4,), dtype=float32)
tf.Tensor([1.2589542e-11 1.3517461e-10 1.0000000e+00 4.3894497e-09], shape=(4,), dtype=float32)
tf.Tensor([6.8171548e-09 4.6349140e-08 9.9999988e-01 2.2556115e-07], shape=(4,), dtype=float32)
tf.Tensor([6.2976015e-04 2.1560669e-03 9.9716687e-01 4.7246114e-05], shape=(4,), dtype=float32)
tf.Tensor([8.8549333e-16 1.0000000e+00 1.0941307e-09 5.1809646e-08], shape=(4,), dtype=float32)
tf.Tensor([3.3615541e-03 2.3850151e-05 7.8240801e-06 9.9660683e-01], shape=(4,), dtype=float32)
tf.Tensor([1.47279265e-04 4.54271612e-05 1.16179646e-04 9.99691129e-01], shape=(4,), dtype=float32)
tf.Tensor([6.7970433e-07 7.6690339e-06 4.2146414e-07 9.9999124e-01], shape=(4,), dtype=float32)
tf.Tensor([1.3585038e-01 7.0184004e-05 1.5773425e-06 8.6407787e-01], shape=(4,), dtype=float32)
tf.Tensor([1.5189944e-01 1.2299378e-04 5.0027706e-05 8.4792751e-01], shape=(4,), dtype=float32)
tf.Tensor([1.8810488e-05 5.7599650e-06 5.0450706e-07 9.9997497e-01], shape=(4,), dtype=float32)
tf.Tensor([4.9760635e-10 2.2856786e-10 4.8620089e-15 1.0000000e+00], shape=(4,), dtype=float32)
tf.Tensor([1.5967375e-02 3.7830434e-04 3.3567168e-04 9.8331863e-01], shape=(4,), dtype=float32)
tf.Tensor([1.8005811e-12 7.8355806e-13 9.1654724e-19 1.0000000e+00], shape=(4,), dtype=float32)
tf.Tensor([9.9941212e-01 2.1304677e-07 8.2373322e-07 5.8682304e-04], shape=(4,), dtype=float32)
tf.Tensor([3.2834976e-06 1.7644612e-06 5.6059220e-05 9.9993891e-01], shape=(4,), dtype=float32)
tf.Tensor([9.9863410e-01 1.8566042e-06 3.6095289e-04 1.0029988e-03], shape=(4,), dtype=float32)
tf.Tensor([1.0367216e-02 2.4644007e-05 2.8068808e-07 9.8960787e-01], shape=(4,), dtype=float32)
tf.Tensor([1.9597858e-06 2.7140797e-05 6.0844619e-04 9.9936241e-01], shape=(4,), dtype=float32)
tf.Tensor([2.5267769e-02 3.8926196e-04 9.1655761e-01 5.7785381e-02], shape=(4,), dtype=float32)
tf.Tensor([2.5207459e-04 4.1887422e-05 2.0865396e-05 9.9968523e-01], shape=(4,), dtype=float32)
tf.Tensor([9.9851298e-01 5.4995784e-05 1.2102288e-03 2.2172928e-04], shape=(4,), dtype=float32)
tf.Tensor([0.8633864  0.00165471 0.00094684 0.13401207], shape=(4,), dtype=float32)
tf.Tensor([4.6757856e-01 1.0109537e-04 2.3798520e-06 5.3231800e-01], shape=(4,), dtype=float32)
tf.Tensor([9.9767417e-01 2.8343587e-05 4.2754465e-07 2.2970303e-03], shape=(4,), dtype=float32)
tf.Tensor([6.1784226e-01 4.0931340e-05 7.8876619e-06 3.8210905e-01], shape=(4,), dtype=float32)
tf.Tensor([9.9656004e-01 1.5092509e-04 1.9230592e-04 3.0968189e-03], shape=(4,), dtype=float32)
tf.Tensor([1.3986132e-01 9.9555822e-04 3.6339901e-05 8.5910690e-01], shape=(4,), dtype=float32)
tf.Tensor([9.5704728e-01 1.8125236e-04 1.7243685e-02 2.5527788e-02], shape=(4,), dtype=float32)
tf.Tensor([9.9998230e-01 2.4366622e-07 1.8943616e-08 1.7421109e-05], shape=(4,), dtype=float32)
tf.Tensor([9.9974692e-01 6.8983121e-07 4.5910976e-08 2.5246915e-04], shape=(4,), dtype=float32)
tf.Tensor([8.74864221e-01 1.20823854e-04 4.90506142e-02 7.59642944e-02], shape=(4,), dtype=float32)
tf.Tensor([3.0267270e-02 7.9765869e-06 9.6748346e-01 2.2413370e-03], shape=(4,), dtype=float32)
tf.Tensor([8.7971914e-01 7.9064239e-06 5.2091869e-04 1.1975206e-01], shape=(4,), dtype=float32)
tf.Tensor([9.4973698e-02 3.0223582e-05 8.9800167e-01 6.9944425e-03], shape=(4,), dtype=float32)
tf.Tensor([9.9979037e-01 4.7970575e-06 2.7244769e-07 2.0450192e-04], shape=(4,), dtype=float32)
tf.Tensor([9.99392509e-01 1.13564456e-05 1.02585844e-04 4.93562897e-04], shape=(4,), dtype=float32)
tf.Tensor([0.00930244 0.9757188  0.00105277 0.01392592], shape=(4,), dtype=float32)
tf.Tensor([6.0730686e-24 1.0000000e+00 4.2513535e-23 1.6341187e-13], shape=(4,), dtype=float32)
tf.Tensor([1.9709936e-03 9.8986381e-01 2.2920976e-05 8.1422552e-03], shape=(4,), dtype=float32)
tf.Tensor([8.7196058e-06 2.4717560e-06 9.9998856e-01 1.9716443e-07], shape=(4,), dtype=float32)
tf.Tensor([5.6546330e-11 1.7546667e-09 1.0000000e+00 6.2777502e-08], shape=(4,), dtype=float32)
tf.Tensor([1.0937696e-12 7.0684472e-11 1.0000000e+00 3.7856536e-09], shape=(4,), dtype=float32)
tf.Tensor([1.4049665e-08 4.9394635e-09 9.9999774e-01 2.3777275e-06], shape=(4,), dtype=float32)
tf.Tensor([4.01988771e-08 1.03254685e-07 9.99999940e-01 1.24982931e-08], shape=(4,), dtype=float32)
tf.Tensor([9.9979389e-01 4.5444493e-05 9.8205499e-05 6.2525418e-05], shape=(4,), dtype=float32)
tf.Tensor([1.9712916e-14 2.7726478e-12 1.0000000e+00 1.9194472e-10], shape=(4,), dtype=float32)
tf.Tensor([2.3144431e-11 2.7786815e-09 9.9999911e-01 8.9683101e-07], shape=(4,), dtype=float32)
tf.Tensor([2.0238822e-07 5.0213895e-08 9.9999684e-01 2.9724042e-06], shape=(4,), dtype=float32)
tf.Tensor([1.3405046e-12 1.4516031e-09 1.0000000e+00 3.0453554e-10], shape=(4,), dtype=float32)
tf.Tensor([9.9985981e-01 4.2434243e-05 9.4707848e-06 8.8298861e-05], shape=(4,), dtype=float32)
tf.Tensor([7.87326379e-19 1.00000000e+00 1.10621415e-10 7.68168373e-09], shape=(4,), dtype=float32)
tf.Tensor([7.9783588e-04 6.8710415e-06 2.2873887e-06 9.9919307e-01], shape=(4,), dtype=float32)
tf.Tensor([4.2218008e-04 2.7837779e-05 6.0441500e-05 9.9948961e-01], shape=(4,), dtype=float32)
tf.Tensor([1.5021217e-04 8.4605481e-06 4.6160491e-07 9.9984086e-01], shape=(4,), dtype=float32)
tf.Tensor([1.493558e-06 9.098929e-08 8.774408e-08 9.999983e-01], shape=(4,), dtype=float32)
tf.Tensor([7.7221441e-05 2.3667953e-05 1.3769658e-06 9.9989778e-01], shape=(4,), dtype=float32)
tf.Tensor([8.2271879e-07 8.3834184e-06 1.1086356e-06 9.9998969e-01], shape=(4,), dtype=float32)
tf.Tensor([2.5589013e-02 4.6743098e-06 3.0645314e-08 9.7440630e-01], shape=(4,), dtype=float32)
tf.Tensor([9.5247170e-03 3.9309487e-04 2.0631858e-06 9.9008012e-01], shape=(4,), dtype=float32)
tf.Tensor([6.4193541e-06 1.7940932e-08 2.7959921e-13 9.9999368e-01], shape=(4,), dtype=float32)
tf.Tensor([9.9520534e-01 2.5209243e-07 8.5521734e-08 4.7943327e-03], shape=(4,), dtype=float32)
tf.Tensor([4.1928429e-06 2.0690929e-06 2.0797731e-04 9.9978578e-01], shape=(4,), dtype=float32)
tf.Tensor([9.9773407e-01 7.0043149e-07 1.7606869e-03 5.0444686e-04], shape=(4,), dtype=float32)
tf.Tensor([2.7398253e-03 2.1944650e-05 1.7795657e-07 9.9723804e-01], shape=(4,), dtype=float32)
tf.Tensor([3.9327463e-07 1.1384315e-05 1.0539022e-04 9.9988282e-01], shape=(4,), dtype=float32)
tf.Tensor([0.00431121 0.00801568 0.6424216  0.34525147], shape=(4,), dtype=float32)
tf.Tensor([6.2263792e-04 1.1003781e-05 2.2793868e-07 9.9936610e-01], shape=(4,), dtype=float32)
tf.Tensor([3.7636395e-04 1.4622744e-04 8.8030283e-05 9.9938947e-01], shape=(4,), dtype=float32)
tf.Tensor([9.2666119e-01 1.4887577e-04 1.0719585e-04 7.3082753e-02], shape=(4,), dtype=float32)
tf.Tensor([6.4868145e-02 2.9958725e-05 1.3317368e-06 9.3510056e-01], shape=(4,), dtype=float32)
tf.Tensor([9.8481530e-01 9.0867448e-05 1.1174081e-06 1.5092681e-02], shape=(4,), dtype=float32)
tf.Tensor([6.9279030e-02 2.7062457e-05 3.3262488e-06 9.3069065e-01], shape=(4,), dtype=float32)
tf.Tensor([0.9796573  0.00100178 0.00898395 0.01035698], shape=(4,), dtype=float32)
tf.Tensor([1.3444010e-04 4.6730788e-06 4.9567126e-07 9.9986047e-01], shape=(4,), dtype=float32)
tf.Tensor([8.9379299e-01 3.4571433e-04 5.9794765e-02 4.6066549e-02], shape=(4,), dtype=float32)
tf.Tensor([9.9999708e-01 3.2481375e-07 7.8892263e-08 2.5315062e-06], shape=(4,), dtype=float32)
tf.Tensor([9.9982029e-01 1.4089644e-06 2.4753928e-07 1.7802410e-04], shape=(4,), dtype=float32)
tf.Tensor([9.9564153e-01 1.8351177e-05 3.5522655e-03 7.8794308e-04], shape=(4,), dtype=float32)
tf.Tensor([2.0907831e-01 3.2005195e-05 7.8511822e-01 5.7713883e-03], shape=(4,), dtype=float32)
tf.Tensor([4.40217793e-01 1.02718746e-04 5.24450950e-02 5.07234395e-01], shape=(4,), dtype=float32)
tf.Tensor([4.7294321e-03 6.8836544e-06 2.4641268e-03 9.9279958e-01], shape=(4,), dtype=float32)
tf.Tensor([9.9869806e-01 6.8363784e-06 3.5582991e-06 1.2915205e-03], shape=(4,), dtype=float32)
tf.Tensor([1.9792570e-02 1.1108855e-04 2.0253314e-05 9.8007613e-01], shape=(4,), dtype=float32)
tf.Tensor([4.4778022e-03 9.9081147e-01 6.3709985e-04 4.0736604e-03], shape=(4,), dtype=float32)
tf.Tensor([8.0830648e-24 1.0000000e+00 5.8523603e-23 5.5214375e-14], shape=(4,), dtype=float32)
tf.Tensor([2.1058409e-03 9.8717457e-01 2.6160415e-05 1.0693419e-02], shape=(4,), dtype=float32)
tf.Tensor([3.5224024e-05 5.0034960e-06 9.9995917e-01 5.6555530e-07], shape=(4,), dtype=float32)
tf.Tensor([1.2735896e-10 3.1702947e-09 9.9999994e-01 1.8336377e-07], shape=(4,), dtype=float32)
tf.Tensor([3.4000447e-13 8.0111230e-12 1.0000000e+00 4.1903178e-10], shape=(4,), dtype=float32)
tf.Tensor([3.1858420e-08 5.3596927e-09 9.9999768e-01 2.3631785e-06], shape=(4,), dtype=float32)
tf.Tensor([4.5295984e-08 1.2003686e-07 9.9999994e-01 1.4777604e-08], shape=(4,), dtype=float32)
tf.Tensor([9.9966496e-01 2.9298902e-04 3.2544223e-05 9.4720262e-06], shape=(4,), dtype=float32)
tf.Tensor([7.7704084e-12 5.6975330e-10 1.0000000e+00 1.7235305e-08], shape=(4,), dtype=float32)
tf.Tensor([2.37104624e-11 1.16801795e-08 9.99998510e-01 1.50175026e-06], shape=(4,), dtype=float32)
tf.Tensor([5.9222735e-12 1.4523292e-10 1.0000000e+00 5.5417142e-09], shape=(4,), dtype=float32)
tf.Tensor([1.6265894e-06 7.2228767e-07 9.9999738e-01 2.7580555e-07], shape=(4,), dtype=float32)
tf.Tensor([6.2976015e-04 2.1560669e-03 9.9716687e-01 4.7246114e-05], shape=(4,), dtype=float32)
tf.Tensor([1.1934771e-04 9.1212171e-01 2.0863043e-05 8.7738074e-02], shape=(4,), dtype=float32)
tf.Tensor([5.1481223e-01 1.5947812e-04 2.3107530e-06 4.8502606e-01], shape=(4,), dtype=float32)
tf.Tensor([1.5482111e-02 3.0119400e-05 2.4783195e-04 9.8424000e-01], shape=(4,), dtype=float32)
tf.Tensor([9.195977e-07 1.898544e-06 1.303412e-07 9.999970e-01], shape=(4,), dtype=float32)
tf.Tensor([1.2146643e-03 1.1735159e-05 2.1127680e-06 9.9877155e-01], shape=(4,), dtype=float32)
tf.Tensor([9.86260831e-01 1.10389927e-04 3.00344516e-04 1.33284135e-02], shape=(4,), dtype=float32)
tf.Tensor([3.5921582e-07 5.0294443e-06 1.1542722e-06 9.9999338e-01], shape=(4,), dtype=float32)
tf.Tensor([5.3442687e-01 4.5004326e-05 7.1693995e-07 4.6552736e-01], shape=(4,), dtype=float32)
tf.Tensor([1.1247055e-05 1.1816914e-04 6.1812557e-08 9.9987048e-01], shape=(4,), dtype=float32)
tf.Tensor([2.3890419e-04 8.0551326e-05 3.3983354e-06 9.9967712e-01], shape=(4,), dtype=float32)
tf.Tensor([9.9990880e-01 2.1730555e-08 1.6261827e-08 9.1126327e-05], shape=(4,), dtype=float32)
tf.Tensor([8.4982901e-07 1.6829059e-06 3.5300625e-05 9.9996203e-01], shape=(4,), dtype=float32)
tf.Tensor([9.9777025e-01 6.9857731e-07 1.7376140e-03 4.9136596e-04], shape=(4,), dtype=float32)
tf.Tensor([3.1365289e-03 1.8011966e-05 1.8013560e-07 9.9684530e-01], shape=(4,), dtype=float32)
tf.Tensor([4.2691221e-04 5.8612295e-06 5.6056429e-05 9.9951118e-01], shape=(4,), dtype=float32)
tf.Tensor([0.00431121 0.00801568 0.6424216  0.34525147], shape=(4,), dtype=float32)
tf.Tensor([5.9155823e-04 1.4453236e-05 6.9679959e-07 9.9939328e-01], shape=(4,), dtype=float32)
tf.Tensor([9.5931447e-01 5.5385398e-04 2.6378231e-03 3.7493877e-02], shape=(4,), dtype=float32)
tf.Tensor([9.9951273e-01 2.8473709e-05 7.4301511e-07 4.5801749e-04], shape=(4,), dtype=float32)
